ticker,date,open,high,low,close,volume
DIS,2025-07-08,7191.98,7773.68,6987.23,7526.44,6959489
DIS,2025-07-15,7463.43,7866.5,7343.79,7651.05,155933015
DIS,2025-07-22,7519.89,8179.02,7399.29,8023.34,162270805
DIS,2025-08-01,7889.65,8059.43,7696.4,7902.47,64052322
DIS,2025-08-08,7958.33,8084.9,7323.28,7517.28,134065593
DIS,2025-08-15,7550.25,7755.9,7467.55,7664.28,23927360
DIS,2025-08-22,7766.46,8180.11,7473.06,8021.43,59447508
DIS,2025-09-01,7986.3,8217.87,7424.4,7575.5,66224848
DIS,2025-09-08,7447.02,7958.53,7212.89,7848.91,55085747
DIS,2025-09-15,7705.61,8254.95,7679.01,8173.2,75583050
DIS,2025-09-22,8165.79,8909.94,7840.16,8803.16,132853647
DIS,2025-10-01,8832.66,9050.96,8558.37,8639.61,39434097
DIS,2025-10-08,8507.31,8591.37,8176.22,8355.16,73128838
DIS,2025-10-15,8196.25,8500.28,7550.04,7726.36,3218106
DIS,2025-10-22,7654.87,7837.66,7613.83,7680.14,48638626
DIS,2025-11-01,7656.4,8324.32,7437.54,8172.85,135474803
DIS,2025-11-08,8300.34,8553.59,7932.09,8256.34,85644873
DIS,2025-11-15,8292.95,8499.6,7526.75,7829.2,80544836
DIS,2025-11-22,7900.57,8209.21,7480.15,7578.09,49309086
DIS,2025-12-01,7711.38,8581.81,7446.66,8287.61,153476108
DIS,2025-12-08,8395.44,8910.99,8359.68,8582.88,50925653
DIS,2025-12-15,8413.85,9077.82,8190.79,9047.44,109925285
DIS,2025-12-22,9055.43,9257.32,8428.62,8750.16,175955517
XOM,2021-01-01,279.02,301.64,273.94,290.33,154929883
XOM,2021-01-08,290.47,294.6,276.17,286.94,29980567
XOM,2021-01-15,290.76,293.2,279.7,283.59,174897781
XOM,2021-01-22,287.12,298.13,270.72,280.47,6025794
XOM,2021-02-01,277.24,281.37,265.26,273.69,159271706
XOM,2021-02-08,273.36,294.27,267.36,290.62,107796671
XOM,2021-02-15,290.55,315.0,290.18,312.71,167859742
XOM,2021-02-22,313.07,336.96,307.08,333.89,66169392
XOM,2021-03-01,333.06,348.2,320.1,340.5,169210741
XOM,2021-03-08,336.21,344.82,327.25,328.25,169526889
XOM,2021-03-15,326.33,337.47,317.42,317.83,28279384
XOM,2021-03-22,323.62,328.08,300.19,308.94,39409559
XOM,2021-04-01,307.58,324.0,304.65,318.1,120662325
XOM,2021-04-08,324.26,327.05,311.43,315.4,121049323
XOM,2021-04-15,317.72,341.76,308.57,331.82,95368715
XOM,2021-04-22,334.78,346.89,311.75,316.56,147157522
XOM,2021-05-01,315.2,324.69,303.49,308.35,118764924
XOM,2021-05-08,302.97,311.56,288.33,289.16,62063790
XOM,2021-05-15,285.49,305.28,280.24,300.94,61204590
XOM,2021-05-22,305.24,332.25,304.33,325.15,118382325
XOM,2021-06-01,321.0,345.38,316.02,341.79,176526794
XOM,2021-06-08,343.29,346.1,328.24,335.28,124976150
XOM,2021-06-15,329.05,350.36,326.21,341.92,82025656
XOM,2021-06-22,344.29,349.6,330.52,338.28,30412480
XOM,2021-07-01,334.5,356.91,322.45,349.78,55137214
XOM,2021-07-08,347.28,367.06,342.17,357.19,21305735
XOM,2021-07-15,351.96,355.25,333.45,344.27,74517230
XOM,2021-07-22,342.05,358.89,340.33,357.13,60011796
XOM,2021-08-01,363.73,401.62,349.79,386.64,110215447
XOM,2021-08-08,392.27,393.82,383.78,389.64,137208179
XOM,2021-08-15,393.65,428.55,384.79,417.85,96639436
XOM,2021-08-22,417.29,432.53,416.46,421.07,44884861
XOM,2021-09-01,420.29,438.48,407.17,432.12,165776282
XOM,2021-09-08,436.54,459.41,422.85,448.43,17037158
XOM,2021-09-15,440.77,442.98,413.19,419.08,8284898
XOM,2021-09-22,419.77,435.39,400.35,415.86,61930781
XOM,2021-10-01,408.27,428.05,407.67,425.03,155112105
XOM,2021-10-08,417.21,432.7,380.68,396.28,133073932
XOM,2021-10-15,397.12,407.05,381.3,405.96,80279976
XOM,2021-10-22,401.8,409.55,386.36,396.62,64490671
XOM,2021-11-01,400.4,410.35,399.05,401.32,154357678
XOM,2021-11-08,393.9,397.6,373.17,381.86,169151246
XOM,2021-11-15,375.0,377.63,351.33,357.98,73547453
XOM,2021-11-22,360.83,374.49,352.68,372.84,179202910
XOM,2021-12-01,372.36,386.36,347.38,359.54,95991388
XOM,2021-12-08,364.42,379.57,354.62,378.02,62456207
XOM,2021-12-15,381.15,382.88,365.76,367.3,147012995
XOM,2021-12-22,360.65,364.51,341.06,349.89,52610110
XOM,2022-01-01,346.9,349.19,330.81,336.51,67967350
XOM,2022-01-08,329.92,330.69,307.76,316.68,130277069
XOM,2022-01-15,312.49,320.32,302.28,305.95,70816299
XOM,2022-01-22,302.75,328.66,299.82,325.79,57529534
XOM,2022-02-01,330.9,336.98,327.15,329.57,139434824
XOM,2022-02-08,334.49,347.29,306.57,315.26,93518769
XOM,2022-02-15,309.2,327.1,299.01,325.04,170732488
XOM,2022-02-22,325.84,329.92,309.86,320.54,119501710
XOM,2022-03-01,323.07,347.18,320.94,346.6,91911560
XOM,2022-03-08,347.4,370.33,341.45,362.39,145553512
XOM,2022-03-15,362.35,367.11,348.36,365.04,116946604
XOM,2022-03-22,358.46,372.19,346.53,351.06,145934820
XOM,2022-04-01,351.2,359.33,327.73,339.62,89706965
XOM,2022-04-08,338.19,347.15,315.06,327.0,107891154
XOM,2022-04-15,326.3,335.71,310.66,316.56,125462771
XOM,2022-04-22,314.73,335.36,311.75,329.19,149959401
XOM,2022-05-01,331.5,360.62,320.04,351.78,53749674
XOM,2022-05-08,347.9,355.82,320.57,330.64,121053753
XOM,2022-05-15,334.82,348.23,321.93,341.39,37501186
XOM,2022-05-22,347.83,350.01,330.85,334.7,101253761
XOM,2022-06-01,336.71,362.85,331.09,359.04,176808365
XOM,2022-06-08,365.64,379.13,343.76,353.71,102298525
XOM,2022-06-15,348.09,354.98,335.12,347.24,106029152
XOM,2022-06-22,343.02,345.8,327.84,331.9,25216329
XOM,2022-07-01,334.51,342.16,318.34,329.15,158668705
XOM,2022-07-08,331.65,335.5,322.76,331.83,84070707
XOM,2022-07-15,337.02,349.67,330.15,338.15,104449356
XOM,2022-07-22,335.26,349.16,326.58,342.01,82684397
XOM,2022-08-01,342.84,364.71,332.76,353.45,159979937
XOM,2022-08-08,353.5,382.74,345.56,371.47,88065956
XOM,2022-08-15,373.91,385.14,366.97,368.19,54527963
XOM,2022-08-22,371.45,376.96,354.61,360.36,44413713
XOM,2022-09-01,366.65,371.04,357.04,366.6,143474964
XOM,2022-09-08,372.46,377.77,353.89,368.51,24801207
XOM,2022-09-15,372.25,377.95,363.17,365.5,172175626
XOM,2022-09-22,366.4,385.57,365.54,379.59,87613313
XOM,2022-10-01,378.36,393.85,372.32,388.55,21855364
XOM,2022-10-08,389.96,422.66,378.41,414.83,19500992
XOM,2022-10-15,413.01,435.12,401.62,422.7,59496686
XOM,2022-10-22,423.52,426.52,392.44,405.33,159119592
XOM,2022-11-01,410.55,411.6,396.29,407.35,5302595
XOM,2022-11-08,412.94,435.17,407.11,428.12,85111013
XOM,2022-11-15,421.95,424.2,417.39,423.36,30906517
XOM,2022-11-22,427.6,467.15,421.32,453.06,101879740
XOM,2022-12-01,447.68,461.88,425.66,430.26,87893921
XOM,2022-12-08,432.0,457.13,428.01,450.31,41831114
XOM,2022-12-15,453.6,460.59,438.76,448.33,28784097
XOM,2022-12-22,455.92,467.48,441.47,466.03,29477257
XOM,2023-01-01,471.36,483.91,454.31,474.68,28652629
XOM,2023-01-08,483.6,527.14,478.58,518.13,158451769
XOM,2023-01-15,508.44,530.18,505.17,520.16,125160106
XOM,2023-01-22,517.28,546.91,503.64,536.32,47354892
XOM,2023-02-01,539.7,558.1,527.72,553.94,147065597
XOM,2023-02-08,548.23,566.45,543.97,551.88,138421863
XOM,2023-02-15,546.37,553.61,534.82,549.83,156241203
XOM,2023-02-22,546.99,557.53,514.31,516.2,139890716
XOM,2023-03-01,519.24,564.55,514.53,557.49,88358803
XOM,2023-03-08,552.39,557.33,520.27,522.13,51515593
XOM,2023-03-15,528.27,561.96,519.63,560.91,87409458
XOM,2023-03-22,560.54,591.16,549.23,580.08,14665063
XOM,2023-04-01,586.07,597.48,552.07,573.82,167972505
XOM,2023-04-08,584.68,600.78,575.94,596.75,163447383
XOM,2023-04-15,606.37,619.68,591.74,605.74,130294405
XOM,2023-04-22,608.91,632.55,584.1,590.43,166568407
XOM,2023-05-01,599.63,657.28,575.97,633.47,56975149
XOM,2023-05-08,629.0,648.35,605.45,616.11,89572946
XOM,2023-05-15,628.03,654.24,612.84,637.44,171972109
XOM,2023-05-22,641.79,654.38,593.72,608.35,59428714
XOM,2023-06-01,607.06,622.15,594.81,608.14,15874392
XOM,2023-06-08,605.07,634.46,602.68,629.15,106281231
XOM,2023-06-15,625.33,665.33,619.11,657.21,80460782
XOM,2023-06-22,658.25,707.9,638.94,696.32,30211345
XOM,2023-07-01,709.68,753.7,706.51,730.01,41133411
XOM,2023-07-08,720.77,729.39,674.0,701.41,154238746
XOM,2023-07-15,709.71,776.59,706.43,751.1,49577148
XOM,2023-07-22,757.59,762.69,695.82,716.82,96417311
XOM,2023-08-01,707.23,724.39,701.64,712.34,85513250
XOM,2023-08-08,704.44,713.85,669.49,691.32,46985612
XOM,2023-08-15,693.23,722.85,666.11,721.08,26227342
XOM,2023-08-22,717.7,746.19,714.28,723.73,80822606
XOM,2023-09-01,711.0,735.73,692.6,703.1,167788449
XOM,2023-09-08,692.98,737.96,672.23,714.51,116100092
XOM,2023-09-15,725.8,746.46,721.98,726.25,107781267
XOM,2023-09-22,719.49,733.17,698.94,700.15,28084377
XOM,2023-10-01,700.5,717.4,668.47,688.6,81805181
XOM,2023-10-08,685.94,732.48,676.34,722.77,24880970
XOM,2023-10-15,710.91,748.62,696.5,746.35,161979944
XOM,2023-10-22,757.04,789.05,742.15,786.58,94776108
XOM,2023-11-01,785.89,855.9,780.58,831.5,167329072
XOM,2023-11-08,821.24,833.66,799.89,825.91,113219617
XOM,2023-11-15,815.84,821.51,798.13,808.57,8207181
XOM,2023-11-22,797.24,828.93,737.57,762.98,144148501
XOM,2023-12-01,755.66,789.49,732.78,783.07,105137084
XOM,2023-12-08,794.41,845.95,786.6,824.71,165205825
XOM,2023-12-15,832.31,864.21,793.54,812.94,129062664
XOM,2023-12-22,828.69,852.51,760.09,784.7,123597488
XOM,2024-01-01,786.14,815.96,765.25,807.55,50854165
XOM,2024-01-08,794.1,818.51,778.54,805.88,96405491
XOM,2024-01-15,807.85,830.47,749.62,766.12,93152934
XOM,2024-01-22,767.96,840.75,763.76,820.06,55554065
XOM,2024-02-01,813.48,885.19,792.24,860.62,40110214
XOM,2024-02-08,862.94,895.29,797.82,827.96,66977304
XOM,2024-02-15,833.4,869.12,814.5,854.79,17044333
XOM,2024-02-22,870.92,902.31,815.02,826.79,175136919
XOM,2024-03-01,827.66,900.38,802.99,878.23,114191014
XOM,2024-03-08,880.74,951.63,853.26,920.28,76535548
XOM,2024-03-15,934.6,955.74,919.28,935.29,170383765
XOM,2024-03-22,921.45,939.14,878.9,891.52,73268526
XOM,2024-04-01,904.65,984.02,872.22,969.11,146648869
XOM,2024-04-08,978.94,1044.4,967.44,1007.04,56304656
XOM,2024-04-15,992.01,1016.14,973.99,987.5,76290150
XOM,2024-04-22,978.02,1000.57,956.22,961.88,161125303
XOM,2024-05-01,964.86,1010.42,936.02,972.02,140659089
XOM,2024-05-08,973.14,997.81,947.05,992.0,27420044
XOM,2024-05-15,984.74,1059.64,970.96,1024.05,55777429
XOM,2024-05-22,1041.27,1105.88,1008.5,1066.55,159941038
XOM,2024-06-01,1074.55,1115.3,1048.58,1065.71,93592395
XOM,2024-06-08,1079.4,1167.41,1050.53,1139.59,35655944
XOM,2024-06-15,1134.74,1145.28,1079.1,1117.37,1944085
XOM,2024-06-22,1096.6,1107.88,1015.2,1038.38,29960941
XOM,2024-07-01,1054.63,1066.91,989.84,995.1,116872746
XOM,2024-07-08,977.1,1040.86,972.71,1007.71,60481601
XOM,2024-07-15,1008.78,1027.34,934.27,958.66,160040025
XOM,2024-07-22,962.89,1031.24,931.59,1000.49,76013432
XOM,2024-08-01,990.68,1075.05,983.45,1035.64,48088793
XOM,2024-08-08,1047.37,1064.21,1041.53,1044.01,104028709
XOM,2024-08-15,1045.89,1056.03,1014.13,1018.62,107950959
XOM,2024-08-22,1008.65,1101.7,995.29,1070.62,81853069
XOM,2024-09-01,1049.73,1141.31,1022.81,1101.64,134773808
XOM,2024-09-08,1093.31,1113.25,996.91,1035.96,159270848
XOM,2024-09-15,1040.87,1147.23,1020.07,1112.8,2854848
XOM,2024-09-22,1112.39,1132.0,1058.23,1062.68,90557913
XOM,2024-10-01,1063.27,1153.43,1050.76,1141.9,11332737
XOM,2024-10-08,1129.64,1178.68,1112.19,1166.21,57081876
XOM,2024-10-15,1150.79,1275.03,1140.81,1239.35,49245761
XOM,2024-10-22,1242.03,1275.91,1183.42,1193.24,134027833
XOM,2024-11-01,1208.34,1306.3,1179.09,1289.33,160021635
XOM,2024-11-08,1294.52,1343.68,1194.42,1231.07,26483351
XOM,2024-11-15,1212.89,1315.48,1209.11,1300.54,26914753
XOM,2024-11-22,1300.31,1417.58,1285.81,1370.43,70422294
XOM,2024-12-01,1370.36,1405.45,1325.0,1363.56,154619392
XOM,2024-12-08,1345.22,1409.6,1300.27,1386.71,158426999
XOM,2024-12-15,1409.78,1543.74,1362.44,1510.88,108820252
XOM,2024-12-22,1511.57,1648.03,1491.33,1596.06,41278467
XOM,2025-01-01,1575.61,1582.09,1507.0,1533.44,136989840
XOM,2025-01-08,1545.66,1608.51,1502.38,1571.51,19573583
XOM,2025-01-15,1580.91,1623.76,1518.01,1617.92,1476400
XOM,2025-01-22,1593.11,1703.66,1553.92,1642.44,154706821
XOM,2025-02-01,1639.01,1759.92,1618.31,1706.34,73272255
XOM,2025-02-08,1715.19,1781.94,1600.82,1666.08,169023455
XOM,2025-02-15,1693.77,1777.91,1637.91,1766.34,125731650
XOM,2025-02-22,1746.28,1864.13,1736.69,1806.55,98014143
XOM,2025-03-01,1795.93,1842.63,1756.9,1780.2,168335576
XOM,2025-03-08,1754.12,1774.24,1666.43,1688.17,41957071
XOM,2025-03-15,1715.38,1779.14,1688.92,1738.05,91757213
XOM,2025-03-22,1768.65,1810.22,1638.57,1703.48,77327808
XOM,2025-04-01,1716.74,1906.5,1653.26,1848.05,3565052
XOM,2025-04-08,1860.12,1887.22,1752.52,1823.94,78821768
XOM,2025-04-15,1833.94,1876.58,1768.88,1783.72,128933443
XOM,2025-04-22,1750.72,1895.15,1738.34,1857.49,67740306
XOM,2025-05-01,1892.85,1950.85,1743.41,1808.23,50996127
XOM,2025-05-08,1805.62,1846.44,1693.99,1743.63,76519019
XOM,2025-05-15,1752.31,1755.78,1723.59,1725.87,164636893
XOM,2025-05-22,1729.63,1813.84,1679.54,1785.98,40896445
XOM,2025-06-01,1785.15,1929.29,1728.76,1914.88,42215462
XOM,2025-06-08,1919.87,2053.94,1886.68,2012.37,5746175
XOM,2025-06-15,1975.6,2125.96,1929.47,2067.29,69291299
XOM,2025-06-22,2027.99,2097.72,1993.62,2030.19,74562410
XOM,2025-07-01,2048.0,2188.0,2009.79,2115.86,21803059
XOM,2025-07-08,2128.4,2238.4,2054.16,2230.12,98617558
XOM,2025-07-15,2189.44,2221.33,1999.21,2078.27,118866086
XOM,2025-07-22,2064.01,2159.38,2020.48,2081.06,101817150
XOM,2025-08-01,2052.15,2119.91,1887.62,1952.87,173479898
XOM,2025-08-08,1988.34,2097.79,1956.68,2059.42,106187795
XOM,2025-08-15,2091.47,2154.63,2017.96,2145.35,116273990
XOM,2025-08-22,2116.55,2150.69,1996.83,2060.81,100789581
XOM,2025-09-01,2062.82,2081.98,1923.32,1993.45,16824679
XOM,2025-09-08,2003.49,2066.48,1849.35,1916.94,33785609
XOM,2025-09-15,1938.1,2037.45,1894.03,2004.78,163412216
XOM,2025-09-22,1968.76,1994.4,1915.95,1973.57,36491036
XOM,2025-10-01,1967.57,2013.4,1886.11,1913.12,108286920
XOM,2025-10-08,1934.52,1942.32,1815.57,1887.6,132984335
XOM,2025-10-15,1891.29,1894.29,1724.24,1787.52,15356616
XOM,2025-10-22,1758.5,1793.75,1696.9,1771.89,11503696
XOM,2025-11-01,1780.35,1806.27,1668.4,1701.52,72214068
XOM,2025-11-08,1719.87,1763.74,1636.2,1688.12,154217444
XOM,2025-11-15,1670.05,1744.2,1610.6,1682.66,57341297
XOM,2025-11-22,1654.2,1749.79,1597.48,1743.81,155305915
XOM,2025-12-01,1746.19,1801.03,1684.14,1735.65,115748321
XOM,2025-12-08,1768.35,1913.99,1765.93,1849.7,103358877
XOM,2025-12-15,1872.6,1939.45,1775.09,1829.2,108385592
XOM,2025-12-22,1800.33,1919.7,1783.09,1904.0,145000198
CVX,2021-01-01,82.1,84.94,77.03,78.88,90541693
CVX,2021-01-08,80.37,81.2,75.77,76.73,11710851
CVX,2021-01-15,75.74,79.64,74.24,79.46,49790437
CVX,2021-01-22,79.13,87.76,77.78,85.38,99495158
CVX,2021-02-01,86.19,90.2,83.14,89.36,60350715
CVX,2021-02-08,90.33,95.35,86.99,93.0,118949237
CVX,2021-02-15,91.37,94.51,88.22,92.02,22560990
CVX,2021-02-22,91.15,97.0,89.26,93.44,35591856
CVX,2021-03-01,92.74,93.55,86.87,89.43,171482350
CVX,2021-03-08,90.81,91.73,82.21,85.44,8539667
CVX,2021-03-15,86.82,94.77,83.54,92.72,131877612
CVX,2021-03-22,93.61,95.4,87.1,90.56,54386989
CVX,2021-04-01,89.78,96.16,89.18,93.61,116661164
CVX,2021-04-08,94.19,96.12,91.89,94.87,139179411
CVX,2021-04-15,96.16,98.97,93.23,93.66,161742930
CVX,2021-04-22,93.44,94.43,86.47,89.47,109360752
CVX,2021-05-01,88.27,90.41,80.53,83.15,132444074
CVX,2021-05-08,82.54,85.25,78.54,79.44,32001076
CVX,2021-05-15,78.96,85.53,76.07,83.44,9382294
CVX,2021-05-22,83.14,86.95,81.4,84.29,154974996
CVX,2021-06-01,84.75,86.68,82.31,82.68,79376475
CVX,2021-06-08,82.43,88.42,81.72,86.49,106132748
CVX,2021-06-15,88.11,92.06,87.0,89.52,103045760
CVX,2021-06-22,89.9,93.42,85.3,85.6,63483175
CVX,2021-07-01,86.38,88.87,82.18,84.65,126963458
CVX,2021-07-08,85.32,87.54,81.58,84.61,177301343
CVX,2021-07-15,86.05,94.96,84.19,92.66,146758682
CVX,2021-07-22,93.09,95.69,91.35,94.21,127391204
CVX,2021-08-01,95.16,98.05,90.64,92.48,153082573
CVX,2021-08-08,94.28,100.45,90.76,97.43,157739030
CVX,2021-08-15,99.04,106.89,98.57,106.08,35338735
CVX,2021-08-22,104.39,116.9,100.86,112.42,48171307
CVX,2021-09-01,111.26,120.12,111.1,118.74,70569497
CVX,2021-09-08,117.76,121.76,111.07,115.16,24330713
CVX,2021-09-15,116.77,127.25,112.29,123.58,86230907
CVX,2021-09-22,125.52,130.41,120.84,128.3,121894772
CVX,2021-10-01,129.72,139.6,129.1,137.56,57302435
CVX,2021-10-08,138.75,143.75,138.23,142.28,58664595
CVX,2021-10-15,144.65,153.36,141.24,151.92,159244648
CVX,2021-10-22,153.45,157.73,150.28,154.71,130317402
CVX,2021-11-01,154.66,168.0,153.89,162.3,117989366
CVX,2021-11-08,164.12,175.99,157.96,173.38,69405064
CVX,2021-11-15,171.03,182.57,165.43,177.35,29506717
CVX,2021-11-22,179.49,182.53,168.5,168.9,73535427
CVX,2021-12-01,172.1,177.63,162.12,163.82,109732008
CVX,2021-12-08,160.77,173.46,157.94,170.72,2385379
CVX,2021-12-15,172.47,183.32,167.59,182.56,73767772
CVX,2021-12-22,183.83,189.37,177.45,182.22,157631358
CVX,2022-01-01,181.83,183.58,176.59,177.16,21718693
CVX,2022-01-08,176.49,184.12,176.28,183.91,143079896
CVX,2022-01-15,183.72,187.36,178.34,181.27,47637019
CVX,2022-01-22,180.02,193.17,175.78,190.36,17722642
CVX,2022-02-01,192.54,198.31,185.61,186.98,36265312
CVX,2022-02-08,190.64,193.3,185.78,190.45,145702708
CVX,2022-02-15,190.28,196.64,174.32,179.56,168582193
CVX,2022-02-22,178.96,192.36,176.72,185.49,10446255
CVX,2022-03-01,185.06,189.2,177.16,181.24,132553803
CVX,2022-03-08,182.19,184.88,172.91,174.28,13037357
CVX,2022-03-15,175.77,180.82,171.08,172.08,137015714
CVX,2022-03-22,172.4,174.07,163.61,166.32,117002007
CVX,2022-04-01,167.81,185.7,162.65,180.45,104808605
CVX,2022-04-08,182.76,189.71,177.05,187.65,8381729
CVX,2022-04-15,187.74,194.88,179.69,180.42,83198439
CVX,2022-04-22,179.96,184.54,175.06,177.54,44673536
CVX,2022-05-01,175.85,177.87,164.42,165.86,84307852
CVX,2022-05-08,167.35,170.29,159.3,165.51,145002806
CVX,2022-05-15,168.74,170.92,160.16,161.73,45855457
CVX,2022-05-22,162.91,163.29,151.75,154.79,151457847
CVX,2022-06-01,152.17,164.74,147.66,161.06,55061622
CVX,2022-06-08,162.29,178.6,159.79,174.24,174249555
CVX,2022-06-15,174.57,180.96,171.38,174.87,94196309
CVX,2022-06-22,173.45,176.17,161.26,163.1,72118487
CVX,2022-07-01,161.24,168.04,156.05,166.28,112483575
CVX,2022-07-08,163.8,167.88,157.74,164.97,133293121
CVX,2022-07-15,165.93,181.02,159.52,178.94,40144893
CVX,2022-07-22,181.24,191.44,180.78,186.44,169648708
CVX,2022-08-01,187.97,188.69,175.83,179.07,129659714
CVX,2022-08-08,181.6,197.01,177.49,195.63,116773530
CVX,2022-08-15,195.79,198.34,186.75,187.05,14904714
CVX,2022-08-22,186.93,194.05,174.16,179.14,1932842
CVX,2022-09-01,178.48,195.0,175.97,191.2,42110492
CVX,2022-09-08,188.53,198.17,182.87,192.5,34457128
CVX,2022-09-15,189.77,197.92,184.36,194.25,41488602
CVX,2022-09-22,190.76,203.25,185.53,202.0,7322759
CVX,2022-10-01,202.76,211.25,198.49,204.34,28937438
CVX,2022-10-08,205.59,206.9,204.59,206.09,7375499
CVX,2022-10-15,207.83,222.47,200.15,221.14,4339965
CVX,2022-10-22,220.5,232.74,220.21,230.75,38344542
CVX,2022-11-01,227.16,235.8,223.0,228.48,96663668
CVX,2022-11-08,226.45,240.36,223.07,234.98,95756757
CVX,2022-11-15,237.9,251.74,229.85,249.94,12526438
CVX,2022-11-22,252.05,262.51,245.75,260.12,176568785
CVX,2022-12-01,260.92,263.49,249.58,253.51,62369586
CVX,2022-12-08,250.88,260.6,234.06,239.12,113069135
CVX,2022-12-15,239.18,242.65,228.39,230.73,144919945
CVX,2022-12-22,233.18,241.5,220.83,229.89,149423638
CVX,2023-01-01,225.74,226.38,220.47,224.24,55657654
CVX,2023-01-08,220.28,220.91,205.8,211.62,44723195
CVX,2023-01-15,212.35,217.01,194.71,202.71,153261752
CVX,2023-01-22,203.47,209.19,196.97,197.47,52481263
CVX,2023-02-01,194.97,198.35,182.87,188.46,19812602
CVX,2023-02-08,191.37,206.07,190.23,205.52,71407771
CVX,2023-02-15,202.68,217.31,197.23,212.33,146859412
CVX,2023-02-22,215.29,225.28,209.3,219.49,28892541
CVX,2023-03-01,222.36,238.81,221.11,237.52,34438621
CVX,2023-03-08,233.94,239.08,217.39,224.86,79276570
CVX,2023-03-15,229.01,234.9,211.0,218.16,49732554
CVX,2023-03-22,222.45,226.75,216.35,223.42,153473601
CVX,2023-04-01,227.43,243.26,220.49,239.66,71990992
CVX,2023-04-08,243.12,245.9,226.68,234.13,96408994
CVX,2023-04-15,233.87,240.38,226.13,238.53,48152981
CVX,2023-04-22,242.78,254.7,236.3,248.42,140494871
CVX,2023-05-01,246.71,269.31,239.99,263.71,48789933
CVX,2023-05-08,263.13,268.34,258.49,266.39,72619374
CVX,2023-05-15,264.87,266.68,257.38,260.64,61280924
CVX,2023-05-22,264.53,266.14,246.0,251.64,149384434
CVX,2023-06-01,251.82,262.02,242.05,254.91,24114424
CVX,2023-06-08,255.12,265.6,253.04,263.58,176205621
CVX,2023-06-15,264.73,286.59,264.33,279.77,112077917
CVX,2023-06-22,281.16,302.76,277.3,299.45,8993992
CVX,2023-07-01,297.47,323.41,290.45,315.02,91001411
CVX,2023-07-08,311.59,314.37,305.72,309.1,155998499
CVX,2023-07-15,304.97,327.94,298.59,316.3,168626862
CVX,2023-07-22,314.7,326.2,292.6,301.08,51278294
CVX,2023-08-01,301.25,316.03,294.22,306.58,121672244
CVX,2023-08-08,308.62,315.21,299.35,305.18,59215524
CVX,2023-08-15,303.24,313.21,295.31,301.42,116027002
CVX,2023-08-22,296.15,307.14,293.53,296.25,128968150
CVX,2023-09-01,300.74,310.87,290.0,298.95,168523469
CVX,2023-09-08,301.94,317.93,293.43,313.15,73622352
CVX,2023-09-15,313.21,331.73,301.8,325.45,149864830
CVX,2023-09-22,321.05,328.76,317.16,321.87,33152837
CVX,2023-10-01,321.06,330.51,297.4,302.32,169393328
CVX,2023-10-08,304.25,315.14,298.89,314.42,44607121
CVX,2023-10-15,319.88,348.34,318.78,339.16,119233331
CVX,2023-10-22,344.5,355.86,323.73,333.78,88270962
CVX,2023-11-01,335.45,366.11,324.06,356.85,164076470
CVX,2023-11-08,360.78,369.97,334.76,341.94,93912589
CVX,2023-11-15,338.78,355.22,325.92,350.34,54776366
CVX,2023-11-22,353.29,365.39,326.92,339.6,7429728
CVX,2023-12-01,332.94,338.39,325.42,335.1,91246469
CVX,2023-12-08,338.4,351.43,325.45,348.56,171142419
CVX,2023-12-15,348.81,356.32,332.52,343.01,172704950
CVX,2023-12-22,346.58,367.06,338.28,363.34,170263757
CVX,2024-01-01,363.57,374.75,348.71,363.02,169088033
CVX,2024-01-08,366.14,392.6,360.91,380.86,131650040
CVX,2024-01-15,379.54,381.46,369.32,380.2,172657612
CVX,2024-01-22,376.65,379.81,343.35,355.79,156976053
CVX,2024-02-01,349.88,360.68,323.07,331.5,67114093
CVX,2024-02-08,331.47,333.14,322.67,328.04,15152980
CVX,2024-02-15,325.62,352.24,317.4,351.63,97490548
CVX,2024-02-22,353.53,383.72,352.63,373.97,174167433
CVX,2024-03-01,371.08,395.91,360.22,386.2,153512177
CVX,2024-03-08,390.84,404.63,386.91,387.34,121625921
CVX,2024-03-15,394.38,402.1,391.04,396.17,85317571
CVX,2024-03-22,397.93,409.07,384.12,389.27,60503427
CVX,2024-04-01,386.42,410.83,373.21,402.27,25603512
CVX,2024-04-08,400.15,414.81,373.28,386.8,111670650
CVX,2024-04-15,383.34,403.35,374.02,402.55,54761895
CVX,2024-04-22,410.25,423.7,399.87,417.56,147460560
CVX,2024-05-01,415.86,436.96,414.46,427.49,109457893
CVX,2024-05-08,423.66,424.58,415.57,423.42,139140078
CVX,2024-05-15,415.63,427.14,400.66,418.94,118462973
CVX,2024-05-22,413.79,433.02,401.06,426.12,26029503
CVX,2024-06-01,426.29,441.54,410.86,433.52,69525093
CVX,2024-06-08,439.27,444.69,423.49,433.38,158385118
CVX,2024-06-15,431.98,434.18,408.96,413.25,74435661
CVX,2024-06-22,413.14,432.3,399.73,428.89,156201415
CVX,2024-07-01,425.27,437.7,410.35,435.6,786003
CVX,2024-07-08,434.55,466.54,425.95,449.48,171332548
CVX,2024-07-15,443.26,464.04,440.11,462.86,58754384
CVX,2024-07-22,456.91,458.09,430.38,447.69,108601039
CVX,2024-08-01,456.07,471.29,429.64,433.98,137366762
CVX,2024-08-08,428.32,469.85,425.9,458.98,151172280
CVX,2024-08-15,461.0,487.36,457.67,473.0,69406072
